Time_Data,ECG_CH1_Data,ECG_CH2_Data,ECG_CH3_Data,PPG_Data,SPO_Value
0.729246489,99913,99789,99711,100022,100
,,,,,
0.733720394,99930,99732,99672,100023,100
,,,,,
0.738194299,99954,99696,99657,100025,100
,,,,,
0.742668204,99978,99675,99659,100026,100
,,,,,
0.747142108,100001,99661,99668,100026,100
,,,,,
0.751616013,100018,99655,99677,100024,100
,,,,,
0.756089918,100024,99654,99682,100022,100
,,,,,
0.760563823,100020,99659,99682,100020,100
,,,,,
0.765037728,100005,99665,99672,100017,100
,,,,,
0.769511633,99984,99663,99646,100016,100
,,,,,
0.773985537,99959,99647,99603,100015,100
,,,,,
0.778459442,99944,99617,99557,100014,100
,,,,,
0.782933347,99963,99595,99556,100013,100
,,,,,
0.787407252,100053,99630,99683,100012,100
,,,,,
0.791881157,100253,99802,100064,100010,100
,,,,,
0.796355062,100581,100211,100811,100008,100
,,,,,
0.800828966,101003,100972,102002,100007,100
,,,,,
0.805302871,101442,102136,103608,100007,100
,,,,,
0.809776776,101770,103625,105424,100007,100
,,,,,
0.814250681,101873,105232,107126,100006,100
,,,,,
0.818724586,101698,106560,108270,100004,100
,,,,,
0.823198491,101255,107224,108482,100001,100
,,,,,
0.827672395,100647,106986,107631,99997,100
,,,,,
0.8321463,100020,105835,105847,99993,100
,,,,,
0.836620205,99495,104084,103569,99992,100
,,,,,
0.84109411,99158,102168,101315,99993,100
,,,,,
0.845568015,99029,100479,99493,99995,100
,,,,,
0.85004192,99059,99266,98310,99999,100
,,,,,
0.854515825,99187,98540,97711,100003,100
,,,,,
0.858989729,99346,98190,97522,100006,100
,,,,,
0.863463634,99488,98070,97547,100005,100
,,,,,
0.867937539,99600,98056,97649,100000,100
,,,,,
0.872411444,99687,98083,97769,99994,100
,,,,,
0.876885349,99765,98125,97894,99985,100
,,,,,
0.881359254,99850,98166,98023,99977,100
,,,,,
0.885833158,99946,98203,98160,99972,100
,,,,,
0.890307063,100050,98237,98299,99971,100
,,,,,
0.894780968,100149,98271,98432,99974,100
,,,,,
0.899254873,100237,98315,98560,99978,100
,,,,,
0.903728778,100304,98373,98682,99986,100
,,,,,
0.908202683,100358,98442,98801,99991,100
,,,,,
0.912676587,100403,98521,98920,99993,100
,,,,,
0.917150492,100444,98600,99038,99991,100
,,,,,
0.921624397,100487,98673,99154,99986,100
,,,,,
0.926098302,100535,98735,99262,99978,100
,,,,,
0.930572207,100590,98781,99363,99971,100
,,,,,
0.935046112,100653,98812,99458,99968,100
,,,,,
0.939520016,100725,98828,99548,99967,100
,,,,,
0.943993921,100806,98835,99637,99968,100
,,,,,
0.948467826,100894,98836,99728,99971,100
,,,,,
0.952941731,100982,98833,99817,99974,100
,,,,,
0.957415636,101065,98829,99897,99974,100
,,,,,
0.961889541,101134,98819,99958,99972,100
,,,,,
0.966363446,101183,98803,99992,99966,100
,,,,,
0.97083735,101206,98782,99993,99959,100
,,,,,
0.975311255,101112,98727,99837,99941,100
,,,,,
0.97978516,101041,98727,99764,99941,100
,,,,,
0.984259065,100963,98744,99702,99942,100
,,,,,
0.98873297,100884,98781,99658,99945,100
,,,,,
0.993206875,100804,98845,99640,99951,100
,,,,,
0.997680779,100723,98939,99651,99955,100
,,,,,
1.002154684,100633,99067,99687,99957,100
,,,,,
1.006628589,100533,99224,99742,99955,100
,,,,,
1.011102494,100421,99398,99803,99950,100
,,,,,
1.015576399,100297,99575,99856,99941,100
,,,,,
1.020050304,100166,99741,99893,99929,100
,,,,,
1.024524208,100029,99881,99901,99919,100
,,,,,
1.028998113,99893,99994,99880,99911,100
,,,,,
1.033472018,99761,100074,99833,99904,100
,,,,,
1.037945923,99636,100127,99764,99898,100
,,,,,
1.042419828,99525,100158,99688,99892,100
,,,,,
1.046893733,99433,100172,99612,99886,100
,,,,,
1.051367638,99362,100173,99544,99877,100
,,,,,
1.055841542,99315,100167,99492,99864,100
,,,,,
1.060315447,99290,100155,99456,99848,100
,,,,,
1.064789352,99284,100140,99433,99827,100
,,,,,
1.069263257,99293,100124,99425,99801,100
,,,,,
1.073737162,99313,100107,99427,99770,100
,,,,,
1.078211067,99341,100092,99439,99733,100
,,,,,
1.082684971,99373,100078,99457,99689,100
,,,,,
1.087158876,99409,100063,99476,99640,100
,,,,,
1.091632781,99444,100050,99498,99590,100
,,,,,
1.096106686,99479,100037,99519,99539,100
,,,,,
1.100580591,99512,100030,99542,99491,100
,,,,,
1.105054496,99541,100031,99570,99443,100
,,,,,
1.1095284,99568,100041,99603,99397,100
,,,,,
1.114002305,99593,100057,99645,99346,100
,,,,,
1.11847621,99619,100081,99694,99289,100
,,,,,
1.122950115,99652,100106,99754,99225,100
,,,,,
1.12742402,99701,100133,99832,99153,100
,,,,,
1.131897925,99771,100162,99933,99068,100
,,,,,
1.136371829,99867,100194,100063,98973,100
,,,,,
1.140845734,99989,100229,100222,98867,100
,,,,,
1.145319639,100131,100263,100399,98751,100
,,,,,
1.149793544,100290,100289,100584,98621,100
,,,,,
1.154267449,100453,100300,100759,98474,100
,,,,,
1.158741354,100607,100288,100899,98300,100
,,,,,
1.163215259,100730,100248,100982,98082,100
,,,,,
1.167689163,100807,100178,100989,97805,100
,,,,,
1.172163068,100827,100083,100912,97453,100
,,,,,
1.176636973,100789,99967,100760,97031,100
,,,,,
1.181110878,100710,99840,100554,96529,100
,,,,,
1.185584783,100609,99713,100326,95979,100
,,,,,
1.190058688,100507,99592,100106,95377,100
,,,,,
1.194532592,100420,99488,99912,94716,100
,,,,,
1.199006497,100351,99404,99758,93998,100
,,,,,
1.203480402,100300,99342,99643,93171,100
,,,,,
1.207954307,100262,99301,99560,92244,100
,,,,,
1.212428212,100228,99277,99499,91192,100
,,,,,
1.216902117,100196,99266,99454,87882,100
,,,,,
1.221376021,100163,99265,99419,80371,100
,,,,,
1.225849926,100127,99275,99392,64643,100
,,,,,
1.230323831,100092,99292,99373,37385,100
,,,,,
1.234797736,100056,99308,99356,419,100
,,,,,
1.239271641,100023,99317,99333,0,100
,,,,,
1.243745546,99996,99316,99305,0,100
,,,,,
1.24821945,99989,99309,99292,0,100
,,,,,
1.252693355,100028,99319,99343,0,100
,,,,,
1.25716726,100151,99398,99548,0,100
,,,,,
1.261641165,100398,99616,100015,0,100
,,,,,
1.26611507,100776,100062,100840,0,100
,,,,,
1.270588975,101240,100841,102084,0,100
,,,,,
1.27506288,101696,101988,103688,0,100
,,,,,
1.279536784,102008,103436,105445,0,100
,,,,,
1.284010689,102059,104982,107040,0,100
,,,,,
1.288484594,101803,106238,108041,0,100
,,,,,
1.292958499,101268,106836,108102,0,100
,,,,,
1.297432404,100577,106547,107122,0,100
,,,,,
1.301906309,99890,105361,105247,0,100
,,,,,
1.306380213,99330,103601,102927,0,100
,,,,,
1.310854118,98995,101700,100689,0,100
,,,,,
1.315328023,98880,100036,98911,0,100
,,,,,
1.319801928,98937,98853,97786,0,100
,,,,,
1.324275833,99092,98144,97235,0,100
,,,,,
1.328749738,99267,97792,97061,0,100
,,,,,
1.333223642,99421,97656,97082,0,100
,,,,,
1.337697547,99538,97618,97162,0,100
,,,,,
1.342171452,99623,97630,97258,0,100
,,,,,
1.346645357,99690,97670,97365,0,100
,,,,,
1.351119262,99750,97732,97485,0,100
,,,,,
1.355593167,99809,97807,97618,0,100
,,,,,
1.360067071,99868,97889,97757,0,100
,,,,,
1.364540976,99925,97973,97898,0,100
,,,,,
1.369014881,99981,98054,98035,0,100
,,,,,
1.373488786,100035,98132,98164,0,100
,,,,,
1.377962691,100088,98202,98286,0,100
,,,,,
1.382436596,100140,98267,98401,0,100
,,,,,
1.386910501,100195,98324,98511,0,100
,,,,,
1.391384405,100253,98375,98618,0,100
,,,,,
1.39585831,100319,98418,98726,0,100
,,,,,
1.400332215,100393,98452,98835,0,100
,,,,,
1.40480612,100478,98480,98947,0,100
,,,,,
1.409280025,100571,98499,99061,0,100
,,,,,
1.41375393,100669,98511,99173,0,100
,,,,,
1.418227834,100767,98516,99279,0,100
,,,,,
1.422701739,100859,98514,99372,0,100
,,,,,
1.427175644,100938,98508,99447,0,100
,,,,,
1.431649549,101002,98495,99500,0,100
,,,,,
1.436123454,101044,98481,99526,0,100
,,,,,
1.440597359,101062,98467,99529,0,100
,,,,,
1.445071263,101053,98456,99509,0,100
,,,,,
1.449545168,101016,98455,99470,0,100
,,,,,
1.454019073,100954,98465,99421,0,100
,,,,,
1.458492978,100873,98492,99370,0,100
,,,,,
1.462966883,100777,98540,99326,0,100
,,,,,
1.467440788,100675,98613,99298,0,100
,,,,,
1.471914693,100570,98714,99292,0,100
,,,,,
1.476388597,100463,98845,99314,0,100
,,,,,
1.480862502,100355,99002,99360,0,100
,,,,,
1.485336407,100248,99181,99427,0,100
,,,,,
1.489810312,100140,99369,99506,0,100
,,,,,
1.494284217,100033,99554,99583,0,100
,,,,,
1.498758122,99927,99725,99649,0,100
,,,,,
1.503232026,99821,99873,99694,0,100
,,,,,
1.507705931,99716,99995,99711,0,100
,,,,,
1.512179836,99613,100090,99704,0,100
,,,,,
1.516653741,99515,100162,99678,0,100
,,,,,
1.521127646,99426,100214,99640,0,100
,,,,,
1.525601551,99351,100249,99601,0,100
,,,,,
1.530075455,99290,100272,99565,0,100
,,,,,
1.53454936,99247,100283,99536,0,100
,,,,,
1.539023265,99218,100290,99517,0,100
,,,,,
1.54349717,99204,100295,99509,0,100
,,,,,
1.547971075,99203,100298,99512,0,100
,,,,,
1.55244498,99212,100303,99524,0,100
,,,,,
1.556918884,99223,100307,99539,0,100
,,,,,
1.561392789,99226,100310,99543,0,100
,,,,,
1.565866694,99207,100311,99525,0,100
,,,,,
1.570340599,99160,100309,99476,0,100
,,,,,
1.574814504,99091,100307,99403,0,100
,,,,,
1.579288409,99013,100306,99321,0,100
,,,,,
1.583762314,98948,100309,99256,0,100
,,,,,
1.588236218,98911,100321,99228,0,100
,,,,,
1.592710123,98908,100342,99246,0,100
,,,,,
1.597184028,98940,100374,99307,0,100
,,,,,
1.601657933,98996,100411,99402,0,100
,,,,,
1.606131838,99073,100451,99519,0,100
,,,,,
1.610605743,99167,100491,99654,0,100
,,,,,
1.615079647,99277,100527,99801,0,100
,,,,,
1.619553552,99397,100560,99954,0,100
,,,,,
1.624027457,99521,100584,100105,0,100
,,,,,
1.628501362,99635,100599,100236,0,100
,,,,,
1.632975267,99729,100598,100333,0,100
,,,,,
1.637449172,99797,100576,100380,0,100
,,,,,
1.641923076,99833,100528,100371,0,100
,,,,,
1.646396981,99841,100455,100306,0,100
,,,,,
1.650870886,99824,100359,100192,0,100
,,,,,
1.655344791,99790,100247,100045,0,100
,,,,,
1.659818696,99750,100125,99886,0,100
,,,,,
1.664292601,99716,100005,99731,0,100
,,,,,
1.668766505,99699,99893,99601,0,100
,,,,,
1.67324041,99705,99794,99505,0,100
,,,,,
1.677714315,99732,99711,99448,0,100
,,,,,
1.68218822,99775,99646,99424,0,100
,,,,,
1.686662125,99826,99595,99424,0,100
,,,,,
1.69113603,99877,99558,99437,0,100
,,,,,
1.695609935,99923,99527,99454,0,100
,,,,,
1.700083839,99963,99503,99468,0,100
,,,,,
1.704557744,99993,99484,99476,0,100
,,,,,
1.709031649,100011,99469,99478,0,100
,,,,,
1.713505554,100013,99456,99467,0,100
,,,,,
1.717979459,99998,99441,99436,0,100
,,,,,
1.722453364,99965,99425,99389,0,100
,,,,,
1.726927268,99927,99412,99340,0,100
,,,,,
1.731401173,99927,99424,99353,0,100
,,,,,
1.735875078,100020,99500,99521,0,100
,,,,,
1.740348983,100266,99702,99970,0,100
,,,,,
1.744822888,100698,100117,100817,0,100
,,,,,
1.749296793,101251,100858,102112,0,100
,,,,,
1.753770697,101805,101968,103775,0,100
,,,,,
1.758244602,102172,103419,105590,0,100
,,,,,
1.762718507,102186,105010,107192,0,100
,,,,,
1.767192412,101817,106359,108168,0,100
,,,,,
1.771666317,101123,107109,108220,0,100
,,,,,
1.776140222,100291,106982,107261,0,100
,,,,,
1.780614126,99543,105959,105490,0,100
,,,,,
1.785088031,99010,104346,103344,0,100
,,,,,
1.789561936,98763,102526,101280,0,100
,,,,,
1.794035841,98762,100899,99652,0,100
,,,,,
1.798509746,98903,99697,98595,0,100
,,,,,
1.802983651,99099,98930,98028,0,100
,,,,,
1.807457556,99279,98517,97798,0,100
,,,,,
1.81193146,99412,98322,97740,0,100
,,,,,
1.816405365,99504,98241,97756,0,100
,,,,,
1.82087927,99573,98223,97807,0,100
,,,,,
1.825353175,99633,98241,97887,0,100
,,,,,
1.82982708,99695,98286,97992,0,100
,,,,,
1.834300985,99762,98347,98118,0,100
,,,,,
1.838774889,99832,98417,98253,0,100
,,,,,
1.843248794,99902,98487,98390,0,100
,,,,,
1.847722699,99972,98556,98524,0,100
,,,,,
1.852196604,100039,98622,98653,0,100
,,,,,
1.856670509,100105,98689,98782,0,100
,,,,,
1.861144414,100170,98756,98914,0,100
,,,,,
1.865618318,100238,98823,99050,0,100
,,,,,
1.870092223,100309,98890,99188,0,100
,,,,,
1.874566128,100387,98950,99327,0,100
,,,,,
1.879040033,100471,99002,99462,0,100
,,,,,
1.883513938,100561,99044,99595,0,100
,,,,,
1.887987843,100655,99074,99721,0,100
,,,,,
1.892461748,100751,99092,99837,0,100
,,,,,
1.896935652,100847,99096,99941,0,100
,,,,,
1.901409557,100939,99087,100025,0,100
,,,,,
1.905883462,101021,99068,100092,0,100
,,,,,
1.910357367,101089,99044,100137,0,100
,,,,,
1.914831272,101134,99022,100162,0,100
,,,,,
1.919305177,101151,99006,100165,0,100
,,,,,
1.923779081,101138,99002,100150,0,100
,,,,,
1.928252986,101098,99012,100120,0,100
,,,,,
1.932726891,101035,99036,100083,0,100
,,,,,
1.937200796,100957,99078,100047,0,100
,,,,,
1.941674701,100869,99140,100018,0,100
,,,,,
1.946148606,100772,99224,100005,0,100
,,,,,
1.95062251,100442,99624,100068,0,100
,,,,,
1.955096415,100322,99794,100115,0,100
,,,,,
1.95957032,100199,99967,100164,0,100
,,,,,
1.964044225,100074,100134,100206,0,100
,,,,,
1.96851813,99950,100283,100232,0,100
,,,,,
1.972992035,99830,100410,100241,0,100
,,,,,
1.977465939,99716,100510,100229,0,100
,,,,,
1.981939844,99613,100584,100200,0,100
,,,,,
1.986413749,99522,100635,100160,0,100
,,,,,
1.990887654,99446,100668,100115,0,100
,,,,,
1.995361559,99385,100689,100072,0,100
,,,,,
1.999835464,99337,100704,100037,0,100
,,,,,
2.004309369,99303,100718,100013,0,100
,,,,,
2.008783273,99278,100733,100001,0,100
,,,,,
2.013257178,99262,100749,100002,0,100
,,,,,
2.017731083,99256,100764,100014,0,100
,,,,,
2.022204988,99257,100775,100031,0,100
,,,,,
2.026678893,99265,100780,100050,0,100
,,,,,
2.031152798,99280,100775,100067,0,100
,,,,,
2.035626702,99301,100764,100081,0,100
,,,,,
2.040100607,99325,100748,100091,0,100
,,,,,
2.044574512,99352,100732,100103,0,100
,,,,,
2.049048417,99381,100723,100120,0,100
,,,,,
2.053522322,99411,100721,100145,0,100
,,,,,
2.057996227,99441,100728,100177,0,100
,,,,,
2.062470131,99468,100744,100217,0,100
,,,,,
2.066944036,99496,100765,100262,0,100
,,,,,
2.071417941,99524,100788,100313,0,100
,,,,,
2.075891846,99560,100814,100373,0,100
,,,,,
2.080365751,99609,100841,100448,0,100
,,,,,
2.084839656,99676,100871,100545,0,100
,,,,,
2.08931356,99762,100904,100663,0,100
,,,,,
2.093787465,99858,100939,100795,0,100
,,,,,
2.09826137,99955,100971,100924,0,100
,,,,,
2.102735275,100039,100994,101031,0,100
,,,,,
2.10720918,100097,101001,101097,0,100
,,,,,
2.111683085,100126,100985,101112,0,100
,,,,,
2.11615699,100124,100945,101072,0,100
,,,,,
2.120630894,100094,100882,100980,0,100
,,,,,
2.125104799,100039,100800,100843,0,100
,,,,,
2.129578704,99964,100704,100672,0,100
,,,,,
2.134052609,99877,100602,100482,0,100
,,,,,
2.138526514,99789,100501,100291,0,100
,,,,,
2.143000419,99713,100405,100117,0,100
,,,,,
2.147474323,99656,100317,99972,0,100
,,,,,
2.151948228,99620,100244,99863,0,100
,,,,,
2.156422133,99602,100187,99790,0,100
,,,,,
2.160896038,99597,100145,99746,0,100
,,,,,
2.165369943,99597,100122,99724,0,100
,,,,,
2.169843848,99600,100111,99717,0,100
,,,,,
2.174317752,99601,100113,99719,0,100
,,,,,
2.178791657,99603,100119,99723,0,100
,,,,,
2.183265562,99603,100125,99726,0,100
,,,,,
2.187739467,99600,100126,99721,0,100
,,,,,
2.192213372,99591,100117,99701,0,100
,,,,,
2.196687277,99574,100097,99663,0,100
,,,,,
2.201161182,99558,100067,99619,0,100
,,,,,
2.205635086,99572,100045,99612,0,100
,,,,,
2.210108991,99670,100062,99727,0,100
,,,,,
2.214582896,99915,100179,100089,0,100
,,,,,
2.219056801,100335,100488,100819,0,100
,,,,,
2.223530706,100892,101118,102005,0,100
,,,,,
2.228004611,101466,102158,103619,0,100
,,,,,
2.232478515,101873,103580,105447,0,100
,,,,,
2.23695242,101953,105209,107157,0,100
,,,,,
2.241426325,101649,106639,108283,0,100
,,,,,
2.24590023,101006,107453,108454,0,100
,,,,,
2.250374135,100207,107374,107577,0,100
,,,,,
2.25484804,99456,106350,105802,0,100
,,,,,
2.259321944,98905,104698,103601,0,100
,,,,,
2.263795849,98639,102858,101497,0,100
,,,,,
2.268269754,98624,101214,99839,0,100
,,,,,
2.272743659,98771,100026,98799,0,100
,,,,,
2.277217564,98988,99294,98283,0,100
,,,,,
2.281691469,99193,98906,98098,0,100
,,,,,
2.286165373,99353,98736,98085,0,100
,,,,,
2.290639278,99468,98666,98128,0,100
,,,,,
2.295113183,99550,98648,98191,0,100
,,,,,
2.299587088,99618,98660,98270,0,100
,,,,,
2.304060993,99683,98694,98370,0,100
,,,,,
2.308534898,99748,98744,98488,0,100
,,,,,
2.313008803,99814,98807,98620,0,100
,,,,,
2.317482707,99879,98878,98759,0,100
,,,,,
2.321956612,99941,98952,98898,0,100
,,,,,
2.326430517,100001,99021,99029,0,100
,,,,,
2.330904422,100062,99080,99151,0,100
,,,,,
2.335378327,100127,99127,99264,0,100
,,,,,
2.339852232,100199,99162,99372,0,100
,,,,,
2.344326136,100280,99189,99481,0,100
,,,,,
2.348800041,100368,99212,99592,0,100
,,,,,
2.353273946,100465,99233,99707,0,100
,,,,,
2.357747851,100571,99247,99825,0,100
,,,,,
2.362221756,100684,99252,99940,0,100
,,,,,
2.366695661,100805,99244,100050,0,100
,,,,,
2.371169565,100926,99226,100151,0,100
,,,,,
2.37564347,101040,99203,100240,0,100
,,,,,
2.380117375,101138,99180,100315,0,100
,,,,,
2.38459128,101212,99162,100372,0,100
,,,,,
2.389065185,101257,99150,100407,0,100
,,,,,
2.39353909,101273,99146,100418,0,100
,,,,,
2.398012994,101259,99149,100409,0,100
,,,,,
2.402486899,101219,99163,100382,0,100
,,,,,
2.406960804,101156,99192,100349,0,100
,,,,,
2.411434709,101076,99239,100314,0,100
,,,,,
2.415908614,100983,99306,100288,0,100
,,,,,
2.420382519,100881,99391,100274,0,100
,,,,,
2.424856424,100777,99496,100279,0,100
,,,,,
2.429330328,100672,99621,100301,0,100
,,,,,
