Time_Data,ECG_CH1_Data,ECG_CH2_Data,ECG_CH3_Data,PPG_Data,SPO_Value
0.0,100119,97684,97810,99689,100
0.004502336277532696,100148,97756,97910,99688,100
0.009004672555065391,100179,97841,98023,99689,100
0.013507008832598087,100214,97932,98148,99691,100
0.018009345110130782,100255,98023,98278,99694,100
0.022511681387663476,100303,98110,98410,99697,100
0.02701401766519617,100355,98191,98541,99699,100
0.031516353942728864,100410,98264,98668,99702,100
0.03601869022026156,100467,98332,98793,99702,100
0.04052102649779425,100524,98395,98916,99701,100
0.045023362775326946,100586,98455,99037,99700,100
0.04952569905285964,100649,98510,99156,99698,100
0.054028035330392334,100719,98558,99274,99697,100
0.05853037160792503,100795,98598,99391,99697,100
0.06303270788545773,100879,98631,99509,99699,100
0.06753504416299043,100971,98657,99625,99702,100
0.07203738044052313,101068,98675,99738,99706,100
0.07653971671805583,101163,98683,99841,99709,100
0.08104205299558853,101253,98679,99926,99713,100
0.08554438927312123,101333,98665,99992,99719,100
0.09004672555065393,101397,98646,100036,99728,100
0.09454906182818663,101441,98632,100066,99744,100
0.09905139810571933,101468,98625,100087,99771,100
0.10355373438325204,101475,98632,100102,99814,100
0.10805607066078474,101466,98656,100118,99873,100
0.11255840693831744,101443,98697,100137,99951,100
0.11706074321585014,101410,98758,100164,100040,100
0.12156307949338284,101366,98845,100205,100139,100
0.12606541577091554,101306,98960,100259,100244,100
0.13056775204844823,101228,99106,100325,100348,100
0.1350700883259809,101125,99278,100393,100453,100
0.1395724246035136,100998,99462,100449,100552,100
0.1440747608810463,100846,99646,100483,100645,100
0.14857709715857897,100678,99818,100487,100728,100
0.15307943343611166,100498,99970,100461,100802,100
0.15758176971364435,100315,100097,100410,100864,100
0.16208410599117704,100135,100200,100337,100912,100
0.16658644226870972,99965,100280,100253,100950,100
0.1710887785462424,99814,100339,100163,100976,100
0.1755911148237751,99683,100378,100072,100993,100
0.18009345110130778,99580,100399,99988,101000,100
0.18459578737884047,99503,100400,99910,101000,100
0.18909812365637316,99452,100385,99841,100992,100
0.19360045993390584,99421,100355,99781,100981,100
0.19810279621143853,99404,100319,99729,100965,100
0.20260513248897122,99398,100285,99689,100944,100
0.2071074687665039,99397,100258,99662,100918,100
0.2116098050440366,99401,100242,99648,100887,100
0.21611214132156928,99408,100233,99643,100851,100
0.22061447759910197,99419,100223,99643,100810,100
0.22511681387663465,99436,100209,99644,100765,100
0.22961915015416734,99459,100188,99645,100718,100
0.23412148643170003,99484,100162,99647,100665,100
0.2386238227092327,99514,100135,99650,100607,100
0.2431261589867654,99543,100108,99654,100544,100
0.2476284952642981,99571,100085,99659,100476,100
0.2521308315418308,99597,100068,99668,100405,100
0.2566331678193635,99617,100063,99683,100334,100
0.26113550409689623,99632,100072,99708,100266,100
0.26563784037442895,99643,100097,99743,100201,100
0.27014017665196166,99656,100133,99791,100142,100
0.2746425129294944,99678,100175,99854,100083,100
0.2791448492070271,99718,100219,99940,100028,100
0.2836471854845598,99782,100264,100049,99975,100
0.2881495217620925,99868,100309,100181,99926,100
0.29265185803962523,99968,100355,100329,99884,100
0.29715419431715795,100065,100402,100476,99849,100
0.30165653059469066,100146,100444,100601,99823,100
0.3061588668722234,100201,100471,100684,99803,100
0.3106612031497561,100225,100471,100709,99790,100
0.3151635394272888,100222,100436,100668,99779,100
0.3196658757048215,100197,100365,100567,99771,100
0.32416821198235424,100152,100261,100415,99762,100
0.32867054825988695,100094,100137,100230,99753,100
0.33317288453741967,100026,100007,100033,99744,100
0.3376752208149524,99960,99882,99841,99735,100
0.3421775570924851,99902,99769,99672,99726,100
0.3466798933700178,99860,99674,99536,99718,100
0.3511822296475505,99836,99597,99436,99711,100
0.35568456592508324,99827,99541,99370,99706,100
0.36018690220261596,99829,99501,99331,99702,100
0.36468923848014867,99836,99473,99310,99701,100
0.3691915747576814,99846,99450,99298,99701,100
0.3736939110352141,99857,99431,99289,99703,100
0.3781962473127468,99869,99414,99283,99704,100
0.38269858359027953,99880,99398,99277,99704,100
0.38720091986781224,99884,99377,99261,99704,100
0.39170325614534496,99877,99347,99224,99703,100
0.3962055924228777,99855,99301,99155,99703,100
0.4007079287004104,99829,99252,99077,99704,100
0.4052102649779431,99819,99236,99050,99708,100
0.4097126012554758,99865,99339,99196,99712,100
0.41421493753300853,99991,99666,99650,99715,100
0.41871727381054125,100181,100363,100538,99716,100
0.42321961008807396,100388,101526,101911,99713,100
0.4277219463656067,100512,103103,103612,99709,100
0.4322242826431394,100462,104912,105374,99705,100
